PlantID,Species,Block,Inoculum_type,Root_mass_g,Shoot_Height_cm,Shoot_mass_g,LICOR_E,LICOR_A,LICOR_water_use_eff,iWUE,LICOR_Ci,LICOR_gsw_stomata,Median.Number.of.Roots,Maximum.Number.of.Roots,Number.of.Root.Tips,Total.Root.Length.mm,root_Depth.mm,root_Maximum.Width.mm,root_Width-to-Depth.Ratio,root_Network.Area.mm2,root_Convex.Area.mm2,root_Solidity,Lower.Root.Area.mm2,root_Average.Diameter.mm,root_Median.Diameter.mm,root_Maximum.Diameter.mm,root_Perimeter.mm,root_Volume.mm3,root_Surface.Area.mm2,root_Holes,root_Average.Hole.Size.mm2,root_Computation.Time.s,Average.Root.Orientation.deg,root_Shallow.Angle.Frequency,root_Medium.Angle.Frequency,root_Steep.Angle.Frequency,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,root_Projected.Area.Diameter.Range.1.mm2,root_Projected.Area.Diameter.Range.2.mm2,Root_Projected.Area.Diameter.Range.3.mm2,Root_Surface.Area.Diameter.Range.1.mm2,root_Surface.Area.Diameter.Range.2.mm2,root_Surface.Area.Diameter.Range.3.mm2,Rott_Volume.Diameter.Range.1.mm3,root_Volume.Diameter.Range.2.mm3,root_Volume.Diameter.Range.3.mm3,LAT.Max.Diameter,LAT.Min.Diameter,LAT.Total.Area,LAT.Total.Perimeter,LAT.Cortex.Max.Diameter,LAT.Cortex.Min.Diameter,LAT.Cortex.Area,LAT.Cortex.Perimeter,LAT.Stele.Max.Diameter,LAT.Stele.Min.Diameter,LAT.Stele.Area,LAT.Stele.Perimeter,LAT.Number.of.Aerenchyma,LAT.Total.Area.of.Aerencyhma,LAT.Average.area.of.Aerenchyma,LAT.Number.of.Metaxylem,LAT.Total.Area.of.Metaxylem,LAT.Average.area.of.metaxylem,LAT.Cortical.Cell.Layers,Li,B,Na,Mg,P,S,K,Ca,Ti,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Rb,Sr,Mo,Cd,Pb
222,gamagrass,g6,adapted_comm,0.34,54,0.75,0.000336,-0.14923,-444.1369048,-19.34785427,403.0074,0.007713,30,79,18625,16938.57049,196.342,167.386,0.852523,4612.037371,25194.84477,0.183055,2688.292114,0.61167,0.338667,19.932482,18863.13027,32918.99707,35333.46332,5980,1.173187,3.706,44.816905,0.312128,0.376146,0.311727,16152.38027,497.091408,289.098811,6927.762325,1491.363673,2822.61333,21779.44574,4685.831537,8868.186044,3702.877424,3777.163444,25438.95621,1788.2169,1653.9894,2288702.965,5464.4783,1755.2083,1613.8864,2181380.12,5352.1665,769.2076,704.407,424660.0978,2329.9022,30,5730726.945,191024.2315,13,25405.5053,1954.2696,15,5.529,8.242,6.005,1018.725,781.537,744.423,22504.119,1259.395,0.388,0.001,39.064,32.585,0.038,0.075,0.41,27.56,3.546,1.265,36.664,34.081,12.861,0.037,-0.089
223,gamagrass,g1,adapted_comm,0.26,59,0.71,0.000444,1.590217,3581.56982,152.9348913,135.978,0.010398,16,56,13653,13071.76939,230.166333,145.415,0.631782,3821.884829,26088.84746,0.146495,1713.186538,0.719276,0.35921,10.356363,13518.09211,21907.49437,32234.31272,4152,1.285282,3.31,44.291195,0.315558,0.388517,0.295925,12002.58929,760.353391,308.826712,5796.111084,2291.454107,2168.810762,18221.12473,7199.668029,6813.519956,3598.398197,5841.135065,12467.9611,1898.6008,1588.792,2315913.84,5453.2572,1840.1433,1544.8272,2191357.256,5305.4613,817.396,683.5489,431867.2449,2354.109,16,867580.4893,54223.7806,15,24187.5978,1612.5065,15,8.846,11.806,-3.168,1101.932,1112.523,761.921,24890.904,1213.093,0.14,0.002,30.109,27.13,0.021,0.071,0.258,9.572,1.86,1.602,35.071,35.73,10.792,0.026,-0.137
224,gamagrass,g2,adapted_comm,0.32,60,0.58,0.000118,0.035399,299.9915254,13.22832586,352.3268,0.002676,26,78,18595,18810.44667,212.047667,153.754667,0.725095,5460.105567,25593.91476,0.213336,2702.833304,0.686975,0.34909,18.413199,18175.41645,30345.60314,44073.83072,9703,0.833129,4.068,44.259106,0.318127,0.379716,0.302156,17399.2622,1102.551003,308.633472,8327.690738,3307.952964,2384.391135,26186.21847,10395.98847,7491.623781,5216.408953,8351.381271,16777.81292,2299.7533,1600.7871,2761113.359,6449.0155,2264.1084,1518.7896,2529252.418,6989.1915,792.1771,479.2837,290068.1405,2024.8786,27,737290.7268,27307.064,14,37630.8012,2687.9144,16,6.892,9.622,1.278,1213.254,910.425,725.805,24225.944,1103.328,0.167,0.007,34.632,34.379,0.03,0.051,0.442,8.843,1.688,0.937,36.265,30.025,14.772,0.032,-0.119
225,gamagrass,g3,adapted_comm,0.27,51,0.65,0.000403,1.22629,3042.903226,131.4915291,169.0579,0.009326,19,84,16647,15180.831,218.355333,156.421667,0.716363,4498.150502,21562.96942,0.208605,2801.621637,0.686826,0.35921,10.788606,15048.0125,23456.62673,35466.52093,6153,1.116388,3.634,44.621319,0.313926,0.373373,0.312701,14093.1097,755.862002,331.859305,6599.524522,2350.570717,2332.109645,20751.75132,7385.145101,7329.624513,3838.968009,6176.328339,13441.33039,1425.9643,1121.0173,1248750.426,4185.6378,1380.9491,1066.2947,1148720.235,3975.3906,549.8651,432.5453,186708.6943,1561.1436,22,377612.3522,17164.1978,10,17948.3059,1794.8306,12,6.809,20.032,15.606,701.759,676.337,970.396,17818.578,1175.253,0.108,-0.006,31.964,36.994,0.033,0.052,0.608,29.086,2.43,1.154,27.724,30.797,16.037,0.054,0.141
226,gamagrass,g4,adapted_comm,0.23,53,0.69,0.000249,0.698159,2803.851406,120.0617369,187.3269,0.005815,17,99,12063,12886.93476,172.423667,139.996333,0.811932,4159.423581,17793.56567,0.23376,2504.675994,0.83244,0.338667,19.152827,11661.27287,40202.68163,36999.94701,8410,0.262389,2.874,44.237777,0.321436,0.371171,0.307393,11571.04674,938.948183,376.939836,5414.218264,2914.21622,3442.372415,17027.63744,9157.777686,10814.53189,3481.269355,7593.181427,29128.23085,2063.9063,1797.3106,2522257.422,6229.4771,676.1911,614.5897,320891.6011,2032.7013,660.6504,618.4389,320891.6011,2032.7013,17,610121.3035,35889.4884,14,19341.851,1381.5608,14,3.206,8.325,13.944,957.815,765.067,336.123,16570.793,1297.199,-0.03,-0.008,17.004,28.869,0.029,0.06,0.456,5.796,1.513,0.351,25.973,21.05,7.339,0.037,0.015
227,gamagrass,g5,adapted_comm,0.21,63,0.66,0.000347,-0.04616,-133.0259366,-5.605343048,382.5618,0.008235,22,60,14368,12447.73197,190.965667,165.481,0.866548,3402.726169,24142.25458,0.140945,1697.344276,0.618636,0.338667,17.63426,13897.01556,21996.55102,26451.47011,4201,1.310427,3.208,44.532573,0.326604,0.360241,0.313155,11800.6914,417.72314,229.317434,5117.105362,1272.447836,2025.652267,16089.53978,3998.156052,6363.77428,2825.390292,3273.704671,15897.45605,1796.5454,1431.5731,1909497.858,5254.7474,1740.975,1384.4013,1774771.862,5634.5445,670.6953,558.8444,297332.6008,1953.9304,13,647015.8138,49770.4472,13,17777.2905,1367.4839,15,3.306,7.375,17.637,1025.225,979.502,547.821,20809.94,1687.789,0.013,0.004,30.421,32.032,0.019,0.066,0.48,8.215,1.942,0.886,33.265,28.257,8.176,0.034,-0.01
228,gamagrass,g6,adapted_comm,0.21,55,0.71,0.00028,0.260369,929.8892857,39.12969642,313.1276,0.006654,17,119,13019,12916.42223,196.130333,154.94,0.789985,3718.089338,20330.39482,0.182883,2439.118778,0.758959,0.338667,14.871477,12829.52522,30854.74564,33934.20483,6359,0.464489,3.116,44.526787,0.318799,0.373513,0.307688,11727.71231,778.902691,409.807234,5150.257843,2404.066167,3241.981381,16195.0661,7554.15384,10184.98489,2980.832504,6233.47402,21640.43912,1747.2698,1192.5381,1537473.553,4829.0986,1688.6065,1151.732,1418648.76,4639.7747,691.5909,511.0117,275871.0823,1903.3223,15,384494.5698,25632.9713,13,24860.5668,1912.3513,11,2.74,5.789,8.814,857.568,861.59,576.878,19661.081,1666.309,0.058,0.012,32.641,23.33,0.014,0.979,0.546,7.42,1.862,1.047,31.665,29.702,6.006,0.064,0.121
229,gamagrass,g1,adapted_comm,0.16,60,0.72,9.63E-05,-0.14854,-1.54E+03,-65.37852113,474.9792,0.002272,9,40,8320,7879.212019,195.368333,123.359333,0.631419,2520.012881,16526.42214,0.152484,1591.539828,1.059114,0.378641,21.044394,7595.104122,51774.42613,29980.08388,2911,0.513262,2.182,44.093047,0.314046,0.394754,0.291201,6978.703755,440.788414,459.71985,3328.400357,1378.966632,4832.058633,10463.40265,4332.15144,15184.52978,2015.251034,3632.406362,46126.76874,1615.9034,1232.0129,1447451.465,4682.1041,1560.8697,1208.6297,1345967.643,4480.0602,545.2563,476.4044,203489.9351,1613.7446,10,284740.7771,28474.0777,12,19996.7941,1666.3995,13,2.425,-0.73,-10.124,1046.695,943.077,508.542,21062.586,861.025,-0.005,-0.007,34.103,23.505,0.016,0.373,0.638,8.73,1.309,0.471,32.419,14.911,5.92,0.024,-0.11
230,gamagrass,g2,adapted_comm,0.25,65,0.66,0.000249,0.060276,242.0722892,10.34071024,357.4309,0.005829,17,94,16301,16173.31592,214.926333,149.648333,0.696277,4638.838393,24325.74705,0.190697,1779.060958,0.762511,0.338667,18.942074,15121.94931,47646.44182,43383.80925,10596,0.284744,3.719,44.563644,0.315271,0.376189,0.30854,14723.16649,1004.573087,445.576335,6538.761418,3094.428394,4167.672207,20566.34699,9723.631302,13093.83095,3986.723739,7983.438639,35676.27944,1737.4554,1419.3824,1794478.392,5274.0895,1686.9998,1362.118,1660424.902,5091.3593,619.9111,537.0021,256430.3196,1811.9436,16,557769.3048,34860.5816,11,28282.7252,2571.1568,12,4.544,7.474,15.9,1092.039,890.742,575.634,26495.714,1746.651,0.082,0.028,30.493,23.914,0.014,0.034,0.501,7.411,2.496,0.065,43.804,35.57,5.743,0.041,0.041
231,gamagrass,g3,adapted_comm,0.22,70,0.71,0.000255,0.533192,2090.94902,84.79516539,243.0694,0.006288,15,70,16018,14311.60353,251.629333,156.21,0.620794,3789.99242,25391.63201,0.149261,1683.105953,0.617592,0.338667,18.206483,15149.9516,21980.42398,30092.15643,5819,0.922094,3.822,44.715879,0.324566,0.356327,0.319107,13476.02329,617.359693,218.220548,5847.689421,1922.318328,1803.732674,18385.64839,6039.914725,5666.593318,3320.925838,5033.559506,13625.93863,2104.222,1555.8978,2413093.156,6332.5186,1997.524,1479.2991,2165910.152,6685.329,678.3211,515.5583,270711.0368,1882.4571,17,357182.473,21010.7337,11,22921.1588,2083.7417,15,2.378,5.207,12.575,587.91,664.205,472.466,17178.133,973.427,-0.112,0.002,26.285,25.544,0.009,0.038,0.422,8.186,1.175,0.105,26.224,16.357,5.212,0.04,0.035
232,gamagrass,g4,adapted_comm,0.23,63,0.81,0.000186,-0.12445,-669.0860215,-27.90984526,417.3776,0.004459,17,84,18746,18931.4721,224.917,145.245667,0.645775,4966.714081,23567.9215,0.21074,2354.380596,0.643111,0.34909,13.064206,17104.17158,23608.90176,41417.54424,11440,0.360797,4.221,43.851797,0.320444,0.383929,0.295626,17742.26781,952.754705,236.449586,8609.598471,2814.721068,1750.157278,27074.95476,8844.30824,5498.281248,5588.004516,7029.461453,10991.43579,1746.0414,1337.0275,1816072.101,5593.0886,1673.1357,1258.6372,1642687.823,5289.6749,664.7489,430.1009,224750.8571,1759.3435,25,341540.1029,13661.6041,15,14876.4981,991.7665,16,5.34,5.213,26.808,1381.556,599.163,439.75,21364.252,1273.066,-0.05,0.014,36.556,22.004,0.027,0.036,0.394,5.423,1.868,0.378,34.234,25.621,7.7,0.052,0.088
233,gamagrass,g5,adapted_comm,0.17,65,0.86,0.000165,-0.08107,-491.3333333,-20.77120164,405.9668,0.003903,15,60,13263,12331.39166,219.752333,139.446,0.63456,3291.600944,23335.60656,0.141055,1965.551624,0.546751,0.338667,10.640414,13740.10824,9207.278367,22390.1211,4487,1.281767,2.965,43.70045,0.339969,0.359139,0.300892,11779.33186,485.365967,66.693833,5213.398332,1447.65887,461.407942,16391.2251,4549.340206,1449.5558,2922.385229,3628.31223,2656.580908,1862.1163,1534.1573,1766399.498,5691.4785,1810.1952,1496.2578,1656704.622,5453.1142,624.3909,551.1783,266212.8674,1888.3406,31,387379.6472,12496.1177,12,19413.0304,1617.7525,15,4.17,7.714,16.657,1466.773,833.841,535.379,20692.052,1422.794,-0.094,0.016,25.895,25.135,0.009,0.024,0.35,7.759,2.226,0.573,33.606,25.977,6.063,0.023,-0.066
234,gamagrass,g6,adapted_comm,0.2,57,0.77,0.000533,1.74973,3282.795497,132.8774301,167.831,0.013168,16,52,15020,14099.81241,234.145667,149.690667,0.639306,4107.314366,27987.29618,0.146756,2509.025448,0.718827,0.34909,19.310683,13927.77221,36199.96559,35032.22649,6477,0.590407,3.599,44.401266,0.319492,0.373867,0.306641,13102.98185,653.525213,343.305343,5975.012197,1948.003073,3222.778172,18786.64826,6120.922002,10124.65623,3571.201557,4884.036055,27744.72798,1871.652,1497.345,2048966.068,5669.8053,1831.7747,1434.6658,1924876.772,5923.9579,677.5694,576.2415,300887.874,1973.2176,19,617399.63,32494.7174,10,23829.3897,2382.939,14,4.55,7.195,8.128,1000.874,799.917,412.854,20167.669,1473.389,0.15,-0.006,29.088,26.524,0.009,0.023,0.525,9.751,1.742,0.86,33.46,29.757,6.102,0.027,-0.059
235,gamagrass,g1,adapted_comm,0.27,60,0.82,0.000125,-0.27009,-2160.72,-89.67131474,513.2047,0.003012,21,69,16053,14539.43139,205.528333,151.807333,0.73862,4000.873719,22264.81031,0.179695,1529.99694,0.62261,0.34909,13.725927,15547.97368,21095.74361,30764.79551,5672,1.223506,3.383,44.469927,0.322714,0.365963,0.311322,13663.34192,642.237042,233.852424,6018.133317,1867.416268,1901.931423,18921.28858,5868.413136,5975.093786,3352.310743,4584.176475,13159.2564,1863.6838,1659.5673,2235838.382,5629.4419,1803.5879,1599.8231,2082552.584,5414.3669,834.572,726.8788,479527.873,2475.1675,21,602096.9799,28671.2847,12,24979.3533,2081.6128,13,3.684,29.4,26.18,1021.302,692.244,700.117,16786.36,2180.963,0.477,0.043,28.501,110.97,0.04,0.179,0.689,9.091,1.929,0.773,30.331,42.33,12.457,0.193,0.953
236,gamagrass,g2,adapted_comm,0.27,57,0.84,0.00022,0.529518,2406.9,100.6688213,217.9052,0.00526,15,68,13063,12336.00671,203.581,167.047333,0.820545,3991.445422,22714.73504,0.175721,2166.782405,1.264585,0.34909,24.398694,11841.29012,130580.1861,57760.44849,4393,0.878875,3.314,44.882493,0.301418,0.398003,0.30058,10694.53571,638.067153,1003.403838,4803.210445,2022.280031,11555.86097,15101.09525,6353.486399,36305.86684,2749.496013,5415.851416,122414.8386,2042.0391,1465.3133,2244445.083,5740.9086,2002.845,1407.1586,2104795.227,5630.5425,910.0609,628.7957,432553.6178,2555.7045,12,650955.6408,54246.3034,12,32719.4215,2726.6185,13,1.792,11.924,6.807,1136.721,1198.736,806.879,17388.671,1588.487,0.2,0.01,24.842,36.815,0.027,0.083,0.536,9.512,2.773,0.659,30.963,25.267,7.337,0.018,-0.054
237,gamagrass,g3,adapted_comm,0.23,55,0.69,0.000117,0.03819,326.4102564,13.47565279,353.4978,0.002834,17,71,16274,16192.99076,213.233,159.088667,0.746079,4107.285692,26361.81466,0.155804,580.695971,0.610698,0.30527,14.655162,17182.09075,27317.14185,33900.77242,8255,0.591784,3.768,43.725039,0.338703,0.354632,0.306665,15237.71843,639.146406,316.12592,6217.44859,1924.893673,2641.145322,19553.1085,6048.608848,8299.055071,3480.004607,4895.939587,18941.19766,1810.7559,1488.3396,2018868.268,5386.3808,1755.5797,1465.4416,1904257.851,5285.2784,578.7199,519.7985,234778.373,1729.9288,12,800950.0844,66745.8404,13,16066.6734,1235.898,15,5.349,21.629,0.665,1396.315,835.876,738.543,17818.164,1879.387,0.174,0.039,21.092,39.877,0.025,0.064,0.475,9.847,4.015,0.5,28.936,36.386,11.619,0.054,0.307
238,gamagrass,g4,adapted_comm,0.29,50,0.9,0.000128,-0.04874,-380.78125,-15.57188498,398.7571,0.00313,16,69,13709,13453.42025,208.830333,134.112,0.642206,3672.806274,20495.86134,0.179197,1663.098824,0.726826,0.338667,11.995805,13209.28905,25595.25748,33799.01867,7056,0.931552,3.177,44.058763,0.326886,0.368432,0.304682,12154.26742,959.392153,339.760684,5307.880345,2999.524064,2444.469894,16693.54359,9425.946426,7679.528661,3190.41861,7875.544753,14529.29412,1849.113,1613.7232,2193473.226,5465.5882,1791.1863,1555.1571,2052460.33,5273.953,714.7368,637.0621,356123.5636,2131.8367,16,808193.7455,50512.1091,13,22499.6287,1730.7407,13,2.162,8.26,2.633,852.66,1137.129,664.269,19458.63,1255.324,-0.018,0.007,28.856,37.728,0.017,0.046,0.714,10.021,3.507,0.936,28.13,19.661,10.817,0.038,-0.006
239,gamagrass,g5,adapted_comm,0.25,63,0.87,0.000112,-0.26968,-2407.857143,-99.47620804,528.7079,0.002711,16,62,11811,11370.59527,189.23,144.060333,0.761298,3369.758493,17463.58514,0.192959,1966.587465,0.857076,0.338667,20.758361,12059.64523,53778.9324,34896.28019,4783,1.206172,2.749,44.667008,0.313964,0.375684,0.310352,10365.22019,496.027235,509.347849,4387.58102,1560.691263,5156.013105,13794.84269,4903.344607,16198.09289,2412.686935,4144.879719,47221.36575,1834.5953,1458.2264,2068680.918,5459.607,1763.6223,1404.3437,1954285.426,5277.2835,674.6901,587.9326,310524.8275,2001.1922,26,737473.7596,28364.3754,11,19325.2116,1756.8374,15,4.793,2.662,3.091,1083.588,1239.291,522.689,18076.328,1653.368,0.238,0.038,39.517,36.975,0.026,0.083,0.484,8.227,2.134,1.251,31.475,27.845,6.806,0.036,-0.096
240,gamagrass,g6,adapted_comm,0.28,53,0.69,0.000235,-0.049,-208.5106383,-8.484848485,387.9198,0.005775,10,67,9361,9306.837591,172.677667,135.424333,0.784261,3227.875265,15879.5229,0.203273,1514.5131,1.054161,0.34909,16.767421,8317.886256,49664.78103,34853.44348,4112,0.440965,2.372,44.622029,0.316859,0.375735,0.307407,8046.45739,689.611368,570.768833,3728.909886,2146.725379,5214.84555,11725.4155,6745.107515,16382.92047,2318.283476,5642.989012,41703.50855,1998.5681,1631.2279,2419356.483,6231.1309,1963.7997,1562.6792,2290634.516,6033.8884,737.0744,604.7058,353654.0076,2134.986,22,613707.0822,27895.7765,13,22687.7458,1745.2112,14,2.119,14.792,10.181,1142.176,1165.269,608.124,17201.683,1543.36,0.981,0.073,25.948,57.035,0.032,0.109,0.578,7.842,1.888,1.025,29.64,21.526,9.302,0.04,-0.038
241,gamagrass,g1,adapted_comm,0.25,53,0.6,0.000271,-0.16595,-612.3616236,-29.63392857,415.8022,0.0056,11,56,12052,12374.2031,195.156667,147.489333,0.755748,4145.233645,20283.18972,0.204368,2149.538712,0.977581,0.423333,18.494774,9931.351581,47631.15757,42187.24386,6407,0.318125,2.945,44.450621,0.306245,0.40102,0.292735,10778.7886,1077.664342,517.750163,5575.855802,3404.387671,4441.0346,17535.24271,10698.86,13953.14115,3750.405907,9059.319581,34821.43208,1532.9328,1131.0962,1259293.299,4514.0021,1465.517,1066.3676,1119818.156,4242.0511,534.0436,419.1271,176525.4157,1514.4663,17,290156.8837,17068.052,8,13960.4098,1745.0512,12,4.927,28.683,20.765,1417.625,827.367,764.633,22545.839,2082.861,0.614,0.003,22.949,41.718,0.063,0.067,0.63,8.807,1.782,1.23,36.554,36.55,13.098,0.044,-0.038
242,gamagrass,g2,adapted_comm,0.2,53,0.78,0.00046,-0.23899,-519.5434783,-25.01989112,408.9135,0.009552,19,71,12852,12321.49694,203.877333,133.434667,0.654485,3704.718397,22024.73104,0.168207,2292.624447,0.689444,0.34909,20.406248,13392.95362,28546.28733,28826.56342,4448,1.202925,2.933,44.133041,0.326573,0.369576,0.303851,11571.83168,476.931966,272.733294,5159.223262,1484.072123,2528.221888,16220.31927,4663.600834,7942.64331,2863.793488,3886.710289,21795.78356,1877.964,1567.019,2326404.949,5860.007,1832.222,1531.031,2108658.331,5725.562,704.463,652.419,359965.404,2138.137,16,892713.297,55794.581,10,20278.276,2027.828,14,3.57,20.705,26.172,1279.125,797.028,687.452,21176.122,1671.787,0.262,0.01,17.71,31.127,0.021,0.049,0.501,6.857,1.431,0.503,33.86,29.142,6.729,0.02,-0.125
243,gamagrass,g3,adapted_comm,0.25,52,0.84,0.000621,-0.30577,-492.3832528,-23.16263919,406.7939,0.013201,16,65,12680,13043.17118,165.438667,145.330333,0.878454,4253.720883,17306.54424,0.245787,2557.881981,0.956447,0.378641,19.417484,10720.98904,53515.49083,44115.90376,8642,0.201691,2.83,43.263091,0.323961,0.390729,0.28531,11377.35483,1085.428361,580.38799,5455.52395,3497.781852,5081.607145,17160.33295,10991.23113,15964.33968,3544.506345,9465.685531,40505.29895,1965.809,1539.351,2192782.696,6166.984,1932.901,1495.579,2056959.889,5907.405,702.281,616.27,341834.065,2091.311,21,669337.498,31873.214,13,19121.84,1470.911,13,4.02,30.379,14.387,1317.322,747.027,734.597,18348.789,2779.044,1.356,0.037,42.477,45.019,0.032,0.091,0.508,9.025,2.689,-0.175,35.173,46.492,8.272,0.025,0.007
244,gamagrass,g4,adapted_comm,0.19,50,0.77,0.000374,-0.14957,-399.9197861,-19.16335682,400.004,0.007805,29,77,17092,16257.81077,160.401,162.56,1.01346,4764.845309,18564.78814,0.25666,2022.069433,0.714743,0.35921,19.71152,15206.68556,36102.54491,40009.97203,8734,0.604955,3.396,44.055877,0.319166,0.379846,0.300987,15094.96906,803.174948,359.666767,7081.443552,2458.474366,3188.081411,22270.38571,7723.933178,10015.65314,4200.455945,6328.947975,25573.14099,2100.585,1365.866,1904973.346,5860.489,2055.342,1314.526,1789778.242,5721.895,720.775,536.591,302130.741,1993.123,16,663702.304,41481.394,11,19481.437,1771.04,15,4.635,7.602,9.696,1121.882,680.608,528.434,17860.82,1643.797,0.131,0.018,28.822,44.827,0.027,0.025,0.498,6.53,1.315,1.623,28.235,28.153,7.695,0.062,0.169
245,gamagrass,g5,adapted_comm,0.16,53,0.7,0.000393,-0.15732,-400.3053435,-19.33866011,400.006,0.008135,14,69,12923,13296.89215,225.213333,146.939,0.652444,4058.294751,25640.62972,0.158276,1790.924734,0.739706,0.378641,17.787255,12884.55871,30934.06186,33630.60743,7308,0.670427,3.353,44.64174,0.314341,0.373704,0.311955,12326.85332,644.520158,325.518669,5903.407718,1916.441973,2880.122257,18560.46128,6021.975227,9048.170925,3548.428185,4794.482876,22591.1508,1453.376,1290.545,1388450.201,4476.327,1388.063,1238.141,1293017.092,4300.997,571.785,442.993,195642.636,1594.144,13,363890.441,27991.572,10,17331.264,1733.126,11,3.012,14.606,12.794,1248.527,823.395,904.56,17169.877,1801.768,1.205,0.026,32.677,43.229,0.083,0.091,0.503,7.094,2.021,1.573,25.716,28.767,14.97,0.076,0.365
246,gamagrass,g6,adapted_comm,0.17,57,0.78,0.000312,-0.11963,-383.4294872,-18.18085106,398.8206,0.00658,13,61,11822,10622.87461,228.938667,143.340667,0.626109,2882.832944,25290.26931,0.11399,1054.212945,0.635147,0.26774,15.170462,12160.74753,18420.05958,23029.56702,3589,1.105424,2.995,44.889002,0.326844,0.351066,0.32209,9873.746309,493.133348,255.994947,3860.33519,1557.081292,1909.815473,12136.99773,4891.99755,6000.57174,2107.012218,4142.389149,12170.65822,1576.431,1393.201,1636654.677,4769.979,1520.771,1332.947,1502793.464,4569.302,595.337,537.478,243119.307,1759.981,14,684453.877,48889.563,10,20860.192,2086.019,13,2.756,14.307,13.416,937.947,623.324,758.291,16476.671,1293.586,0.05,0.002,26.41,64.021,0.033,0.151,0.673,5.788,2.05,1.035,26.414,21.289,8.979,0.059,0.18
247,gamagrass,g1,adapted_comm,0.2,56,0.7,0.000275,-0.07765,-282.3636364,-13.66115412,391.1477,0.005684,16,44,10024,9799.897333,163.279667,161.755667,0.990666,3211.427269,18065.41907,0.177767,1277.87558,0.83986,0.378641,15.102028,8874.687987,26263.69427,28370.32331,5246,0.345125,2.624,44.33063,0.316068,0.381095,0.302837,8762.627317,703.187677,334.082339,4188.016197,2204.821,2632.792855,13170.03279,6927.900004,8272.390515,2606.26099,5818.113011,17839.32027,1622.113,1248.042,1482239.251,4792.263,1567.179,1175.815,1366102.638,4588.777,644.152,452.786,229614.63,1752.295,18,714019.218,39667.734,8,17750.483,2218.81,14,3.46,6.725,14.728,1094.775,801.392,741.459,17580.389,2079.447,0.006,0.102,27.511,39.513,0.022,0.075,0.479,32.28,2.576,1.627,26.572,33.729,9,0.027,-0.016
